Stock_symbol,Date,Headlines,Headline_count
GOOGL,2020-05-13,"[""Another Fundraise, As Self-Driving Startup Waymo's Investment Hits $3B In 2020"", 'Apple Plans To Bring Employees Back To Office Even As Tech Peers Hold Off', ""VMWare Announces Creation Of Next-Gen SOC Alliance With Splunk, IBM Security, Google Cloud's Chronicle, Exabeam And Sumo Logic"", 'Twitter Will Allow Employees To Work From Home For As Long As They Want', 'Blacksheep Fund Management Ltd Buys KKR Inc, Alphabet Inc, Amazon.com Inc', 'Cheviot Value Management, LLC Buys Sprott Physical Gold and Silver Trust, Comcast Corp, ...', ""David Tepper: This Is the Most Overvalued Stock Market Since '99"", 'GFS Advisors, LLC Buys SPDR S&P 5……, SPDR Dow Jones Industrial Average, PowerShares QQQ ...', 'Horiko Capital Management LLC Buys Alphabet Inc, Brighthouse Financial Inc, Sells Raytheon Co', 'Georgetown University Buys SPDR S&P 5……, Sells Alphabet Inc', ""Altarock Partners Llc Buys TransDigm Group Inc, Moody's Corporation, Alphabet Inc, Sells ..."", 'Achmea Investment Management B.V. Buys Alphabet Inc, Merck Inc, Visa Inc, Sells Apple Inc, ...', 'Eubel Brady & Suttman Asset Management Inc Buys AmerisourceBergen Corp, Steel Dynamics Inc, ...', 'Investec Asset Management (PTY) Ltd Buys Nike Inc, Walmart Inc, Alphabet Inc, Sells PayPal ...', ""Alphabet's Loon and Vodacom partner to increase rural internet access in Mozambique"", 'SP Asset Management Buys Vanguard Mid-Cap, Alphabet Inc, Alphabet Inc, Sells iShares Nasdaq ...']",16
GOOGL,2020-05-14,"[""2 Google Pixel Lead Members Including 'Camera Mastermind' Quit Ahead Of 4A Model Launch"", 'Stewart Asset Management, LLC Buys Intuitive Surgical Inc, The Walt Disney Co, UnitedHealth ...', 'Lee Capital Holdings LLC Buys Amazon.com Inc, Alphabet Inc, Nasdaq Inc, Sells Boeing Co, SPDR ...', 'Hudson Bay Capital Management LP Buys Allergan PLC, GCI Liberty Inc, Tesla Inc, Sells Amazon. ...', 'Ursa Fund Management, LLC Buys Match Group Inc, ANGI Homeservices Inc, PG&E Corp, Sells ...', 'Ally Financial Inc. Buys SPDR S&P 5……, Facebook Inc, iShares Select Dividend ETF, Sells ...', ""O'Shares Investment Advisers, LLC Buys Healthpeak Properties Inc, CrowdStrike Holdings Inc, ..."", 'Skye Global Management LP Buys Microsoft Corp, Amazon. ...', 'American Century Companies Inc Buys Microsoft Corp, Amazon.com Inc, Apple Inc', 'Marietta Investment Partners Llc Buys Amedisys Inc, NICE, Yum China Holdings Inc, Sells Stryker ...', ""Cisco's 'rd-Quarter Earnings and Revenue Surpass Projections"", 'Billionaires Are Very Bearish - Druckenmiller & Tepper', 'International Value Advisers, LLC Buys Berkshire Hathaway Inc, LKQ Corp, The Western Union Co, ...', 'Immersion Capital LLP Buys Nike Inc, Credit Acceptance Corp, Ryanair Holdings PLC']",14
GOOGL,2020-05-15,"[""'Justice Department, State Attorneys General Likely to Bring Antitrust Lawsuits Against Google' -WSJ, Citing People Familiar With Matter"", '13F From Appaloosa Shows Cut Stake In Alphabet From 440K To 361K Shares', 'Soros 13F Shows Cut Alphabet Stake From 65,750 To 32,875', 'Hedge Fund Duquesne 13F Shows Increased Stakes In Facebook, Alibaba, Netflix, Amazon, Google, Alnylman', 'Tiger Global Raises Stake in Alibaba to 4.5M Shares, Lower Stake in Alphabet to 30.5K Share', 'Aristides Capital LLC Buys Visa Inc, Highland Income Fund, Amazon. ...', 'Sawgrass Asset Management Llc Buys Amazon. ...', 'Shanda Payment Holdings Ltd. Buys Alphabet Inc, Lockheed Martin Corp, BlackRock Inc, Sells ...', 'American Trust Investment Advisors, LLC Buys Hasbro Inc, Archer-Daniels Midland Co, Nielsen ...', 'Kensico Capital Management Corp Buys International Business Machines Corp, The Walt Disney Co, ...', 'Odey Holdings AG Buys Regeneron Pharmaceuticals Inc, Amazon. ...', 'Bill & Melinda Gates Foundation Trust Buys Schrodinger Inc, Apple Inc, Amazon.com Inc', ""Prem Watsa's Top 5 Buys in the –st Quarter"", 'ProShare Advisors LLC Buys Microsoft Corp, Apple Inc, Amazon.com Inc', 'Capital Counsel Llc Buys Microsoft Corp, Alphabet Inc, Akamai Technologies Inc, Sells Cigna ...', 'Selling Into Strength Paid Off For Google Stock', 'Parallax Volatility Advisers, LLC Buys Facebook Inc, Alphabet Inc, Colfax Corp, Sells ...', 'Big Tech On The Ropes?', 'Abrams Capital Management Buys Moats in March Selloff', 'Google Shares Tumble On Reports Of Imminent Antitrust Lawsuit', ""Seth Klarman's Top 5 New Buys in the –st Quarter"", 'Permit Capital, LLC Buys CVS Health Corp, Qurate Retail Inc, MGIC Investment Corp, Sells ...', 'Kamunting Street Capital Management, L.P. ...', 'Greenlea Lane Capital Management, Llc Buys Alphabet Inc, Salesforce. ...', 'Keenan Capital, LLC Buys SVMK Inc, Ping Identity Holding Corp, Alphabet Inc', ""Beaton Management Co. Inc. Buys O'Reilly Automotive Inc, General Mills Inc, Alphabet Inc, Sells ..."", 'Marathon Capital Management Buys World Wrestling Entertainment Inc, Uber Technologies Inc, ...', 'Like There Was Enough To Deal With Already, Now We Have To Deal With Trade?']",28
GOOGL,2020-05-16,"['Ubisoft Sues Apple, Google Over Alibaba\'s Rainbow Six ""Ripoff""', 'Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios', 'S&P 500 Technical Analysis + FANG Stocks']",3
GOOGL,2020-05-17,"['Market Briefing For Monday, May 18', '7 Monster Stock Market Predictions For The Week Of May 18']",2
GOOGL,2020-05-18,"[""Here's How Much Investing $1,000 In The 2015 Fitbit IPO Would Be Worth Today"", 'Small Caps Leading The Way?', 'Wedgewood Partners Cuts Fastenal, Alphabet, Visa', 'Alphabet-Vodacom Tie-Up to Provide Internet in Mozambique', ""Amazon's (AMZN) New Fire HD 8 Family Expands Tablet Portfolio"", 'Solid Data-Center Demand to Aid NVIDIA (NVDA) Q1 Earnings', 'Otter Creek Advisors, LLC Buys Alphabet Inc, Ameresco Inc, Blackrock Municipal —…—… ...', 'Stocks Will Try To Climb On May 18, Making It Three In A Row']",8
GOOGL,2020-05-19,"['Spotify Scoops Up Joe Rogan And His Hugely Popular Podcast', 'Walmart Earnings Look Strong Across the Board, But Home Depot Down After Missing on EPS', 'Gruesome Stocks', 'The Economy Is Coming Back']",4
GOOGL,2020-05-20,"[""Apple's Face ID Will Allow Mask Wearing Users To Unlock Their Phones Quickly"", 'Google Lands Cloud Deal With Defense Department', 'Dell Technologies Cloud And Google Cloud Launch Hybrid Storage Solution', 'Global Music Revenue Set To Double By 2030 Despite Pandemic Impact: Goldman Sachs Report', 'Google Drops Future AI Oil Extraction Projects', 'FAANG Still Leading', '5 AI Stocks to Put on Your Watch List Amid Coronavirus Pandemic']",7
GOOGL,2020-05-21,"['Mastercard Employees Can Work From Home Until Pandemic Is Under Control', 'Leon Cooperman Sells Fiserv and United Airlines During –st Quarter', 'Bear Markets Bounce Before They Pounce Some More']",3
GOOGL,2020-05-22,"[""'Google will stop building custom AI for Big Oil and Gas' -Electrek Report"", ""'Naspers and Axel Springer in Bid for eBay Classifieds Unit' -Bloomberg"", 'Medtronic Guardian™ Connect Continuous Glucose Monitoring (CGM) System for Diabetes Now Compatible with Android Devices', 'Top –st-Quarter Buys of the Bill & Melinda Gates Foundation Trust', ""David Abrams Sells O'Reilly Automotive, Buys TransDigm and Energy Transfer"", 'Ethic Inc. Buys Healthpeak Properties Inc, Ecolab Inc, Procter & Gamble Co, Sells Discover ...']",6
GOOGL,2020-05-24,"['Hedge Funds Have Never Been More Concentrated Into The Same Handful Of Stocks', '""A Market Of Just 5 Stocks"": Earnings Season Confirmed ""Winner-Take-All"" Phenomenon Is Accelerating', 'Year-To-Date Performance Of 5 Largest Companies In U.S.', 'Dazed And Confused: The World According To Covid-19']",4
GOOGL,2020-05-26,"[""Google CEO Says Beginning July 6, Assuming External Conditions Allow, We'll Start To Open More Buildings In More Cities; Says In Sep. Timeframe, Assuming Conditions Allow, Will Further Scale Rotation Program, Building Over Time To 30% Building Capacity"", 'Senseonics Launches New Remote Monitoring App for Android Users in US']",2
GOOGL,2020-05-27,"['Amazon Is Serious About Self-Driving Technology, Eyeing Multi-Billion Dollar Acquisition', 'Google Faces Antitrust Case in India Over Payments App', 'YouTube Makes Its Dedicated Children App Available On Apple TV', 'Amazon Looks To Double-Down On Self-Driving Tech With Zoox Acquisition: WSJ', 'The Topsy-Turvy S&P 500 Earnings Picture', 'FANG Stocks Update: The Whole Lot is Losing Out to.... Small Caps?', 'FANG Stocks Update: The Whole Lot is Losing Out to... Small Caps?', ""Seth Klarman's 5 Largest Holdings as of the March Quarter"", ""Rainier Group Investment Advisory LLC Buys Colgate-Palmolive Co, 'M Co, CSX Corp, Sells ..."", 'Amazon Interest In Zoox Seen Opening Door For Potential Uber, Tesla Competition', 'Tech – Hitherto Leaders – Witness Interesting Reversal Tue; Traders Probably Do Not Find Encouraging How Top Five Traded', 'Stocks Soar Despite Pharma Giant CEO Questioning Vaccine Timelines']",12
GOOGL,2020-05-28,"['Trump Says Will Host Press Event In ~20 Mins, Would Indicate Around 3:40 p.m. EDT', ""'Executive order on social media should be issued by 5pm today, says @PressSec.' -Tweet From Voice Of America's Steve Herman"", ""'Google explores 5% stake in Vodafone Idea' -LightReading Report"", ""Trump's Executive Order To Expose Social Media To Lawsuits Over Content Policies"", ""'This will be a Big Day for Social Media and FAIRNESS!' -Trump Tweet"", ""Tech Companies Aren't 'State Actors,' Judge Dismisses Conservative Bias Lawsuit Against Facebook, Twitter, Google, Apple"", ""'Google Explores Vodafone Idea Stake as Part of India Push' -FT Article"", 'Arizona Alleges Consumer Fraud In Lawsuit Against Google', ""Tweedy Browne's —…—… Annual Letter to Shareholders"", 'Mario Cibelli Adds — Stocks to Portfolio, Gives Alphabet the Boot', 'Trump Is Mad At Social Media Networks, Should You Care?', 'Tredje AP-fonden Buys Microsoft Corp, Amazon.com Inc, Apple Inc, Sells iShares U.S. ...', 'Alphabet (GOOGL) Up 5.8% Since Last Earnings Report: Can It Continue?', 'The Zacks Analyst Blog Highlights: Alphabet, Visa, Bank of America, JPMorgan Chase and NVIDIA', 'NetApp (NTAP) Q4 Earnings Beat Estimates, Revenues Fall Y/Y', 'Growth Stocks for 2020: Trading Tech Stocks + FANG Stocks', 'Swiss National Bank Ready To Buy Much More Tech Stocks To Weaken The Franc']",17
GOOGL,2020-05-29,"[""'DOJ has interviewed multiple Google competitors as it weighs bringing an antitrust case against $GOOGL. The focus of the case is unclear but requests for information have touched on Google's search function and ad tech...' -Tweet From FOX's Gasparino"", ""Fitbit Shares Fall To Session Low As Hearing MLEX Reporting Google's Offer Is Under Probe By Texas Attorney General, Other States"", ""'Google Rescinds Offers to Thousands of Contract Workers' -NY Times"", ""'Google Rescinds Offers to Thousands of Contract Workers' -NY Times"", 'Trump Signs Executive Order To End Social Media Legal Immunity For Third-Party Content', ""Michael Burry's Firm Axes Alphabet, Buys 5 Stocks in the –st Quarter"", 'Technical Stock Chart Analysis: Alphabet (GOOGL)', '4 Stocks to Watch as Dow Breezes Past 25,000 Points']",8
GOOGL,2020-05-30,"['Splunk: Almost Unaffected', 'A Confused Goldman No Longer Expects S&P To Drop To 2,400 But Sees No Market Upside Either', ""Week In Review: How Trump's Policies Moved Stocks - Saturday, May 30"", 'Market Setup With Phenomenal Risk/Reward']",4
GOOGL,2020-05-31,"['The New Work-From-Home Economy', ""Buybacks Are Back: Here's Who Is Repurchasing The Most Stocks"", 'Covered Call Backtest']",3
GOOGL,2020-06-01,"[""The First Week of June Is All About the May's Jobs Report"", ""The 'Real' S&P 500 And Why The Current Rally Makes Sense"", 'UK Supply Chain Startup Beacon Raises $15M From Amazon CEO, Others', 'The 5 Most-Sold Guru Stocks of the –st Quarter']",4
GOOGL,2020-06-02,"['MoneyGram Shares Jump 50% As Western Union Reportedly Looks For Acquisition', 'Bill Nygren Adds 4 Stocks to Portfolio in –st Quarter', 'American Pie', 'Stocks Are Ready To Climb Once Again On June 2', 'MoneyGram Shares Jump 50% As Western Union Reportedly Looks For Acquisition']",5
GOOGL,2020-06-04,"['UPDATE: Chinese Government-Linked Hackers Recently Attempted To Break Into Presidential Candidate Joe Biden', ""Iranian Government-Linked Hackers Recently Attempted To break Into U.S. President Trump's Campaign Staff Email Accounts""]",2
GOOGL,2020-06-05,"[""CNBC Publishes Article Titled: States are Leaning Toward a Push to Break Up Google's Ad Tech Business"", 'Congress Is Stepping Up Its Efforts To Kill Payday Loans', ""Twitter Takes Down Trump Campaign's Video Tribute To George Floyd For Violating Copyright""]",3
GOOGL,2020-06-07,"[""'A New Business Cycle': Stock Market Update For The Week Ahead""]",1
GOOGL,2020-06-08,"['Google Maps To Offer Relevant Local COVID-19 Information For Public Transport, Driving And Testing Centers', 'Starting This Week, Testing Center Alerts Will Be Available On Google Maps In U.S.; New Google Maps Features Alert You Of Important COVID-19 Information And Help User Avoid Crowds On Public Transit']",2
GOOGL,2020-06-09,"['Twitter, Square Will Mark Juneteenth As Holiday To Honor African-American Culture']",1
GOOGL,2020-06-10,"['Facebook, Snap Analyst Projects Q2 Revenue Upside For Social Media Stocks']",1
NVDA,2011-03-03,['Nvidia Goes Negative (NVDA)'],1
NVDA,2011-03-07,"['Goldman Sachs Gives Color On Semiconductors (NVDA, NSM, TXN)', 'Auriga Still Not Sure Where Reality Lies For NVidia']",2
NVDA,2011-03-08,"['JPM Says ""Our Bearish View on the Company\'s Execution Proved Wrong"" (NVDA)', ""Benzinga's Top Upgrades (NVDA, ANF, MIPS, WFT)"", 'J.P. Morgan Upgrades NVIDIA Corporation To Neutral (NVDA)', 'JP Morgan Upgrades NVIDIA To Neutral, $21 PT']",4
NVDA,2011-03-09,"['FBR Capital Maintains Market Perform Rating, $22 PT On NVDA', 'Deutsche Bank Retains NVIDIA Hold, $20 PT (NVDA)', 'J.P. Morgan Neutral On NVIDIA Corporation (NVDA)']",3
NVDA,2011-03-10,"[""Benzinga's Top ETF Decliners, March 10th (ERX, EDC, URTY, SOXL)"", ""Benzinga's Top ETF Gainers, March 10th (ERY, EDZ, TZA, SOXS)""]",2
NVDA,2011-03-15,"['NVIDIA Announces Resignation of CFO David White', 'Wells Fargo Initiates NVIDIA at Market Perform (NVDA)', 'Mad Money Lightning Round: Cramer Likes Salesforce.com (NVDA, CLNE, RF, HBAN, C, NXPI, XLNX, QCOM, SWKS, NKE, CRM)']",3
NVDA,2011-03-16,"['Oppenheimer Comments On Intel & NVIDIA Following CFO Resignation', ""US Stock Futures Down, Economic Data In Focus; Japan's Nikkei Ends 5.7% Higher"", 'Stocks To Watch For March 16 (PSUN, GES, RMBS, VRA, NVDA)']",3
NVDA,2011-03-22,"[""Benzinga's Top ETF Decliners, March 22nd (EGPT, DTO, SOXL, DRN)""]",1
NVDA,2011-03-24,"[""Benzinga's Top ETF Decliners, March 24th (SOXS, TVIX, SQQQ, SPXU)"", ""Benzinga's Top ETF Gainers, March 24th (SOXL, TQQQ, DAG, EGPT)"", 'NASDAQ Movers (NVDA, JDSU, MU)']",3
NVDA,2011-03-28,"['Bottom May Be In For Nvidia (NVDA)', ""Benzinga's Top Upgrades (NOK, ILMN, NVDA, T)"", ""Benzinga's Top Pre-Market NASDAQ Gainers (JASO, NVDA, FFIV, CSIQ)"", 'JMP Securities Upgrades NVDA To Outperform']",4
NVDA,2011-03-29,['Goldman Sachs Maintains Neutral on NVIDIA Corp. (NVDA)'],1
NVDA,2011-03-30,"['Chips Getting Hit Hard (NVDA, MRVL, INTC)']",1
NVDA,2011-04-04,"['Fast Money Pops & Drops, April 4th (NVDA, MOS, MCP, S, F)', 'Nvidia Continues To Hit New Lows (NVDA)']",2
